chr	start	end	name	itemRgb
OX030907.1	85300000	85400000	gc1346-0.42896	#fed683
OX030907.1	85400000	85500000	gc1347-0.43832	#fede89
OX030907.1	85500000	85600000	gc1348-0.49045	#fffab6
OX030907.1	85600000	85700000	gc1349-0.44445	#fee28f
OX030907.1	85700000	85800000	gc1350-0.45715	#fee999
OX030907.1	85800000	85900000	gc1351-0.45574	#fee999
OX030907.1	85900000	86000000	gc1352-0.46716	#feeda1
OX030907.1	86000000	86100000	gc1353-0.46716	#feeda1
OX030907.1	86100000	86200000	gc1354-0.45063	#fee593
OX030907.1	86200000	86300000	gc1355-0.481	#fff5ae
OX030907.1	86300000	86400000	gc1356-0.4259	#fed481
OX030907.1	86400000	86500000	gc1357-0.43254	#feda86
OX030907.1	86500000	86600000	gc1358-0.42727	#fed481
OX030907.1	86600000	86700000	gc1359-0.4255	#fed481
OX030907.1	86700000	86800000	gc1360-0.4527	#fee695
OX030907.1	86800000	86900000	gc1361-0.4669	#feeda1
OX030907.1	86900000	87000000	gc1362-0.4825	#fff6b0
OX030907.1	87000000	87100000	gc1363-0.44959	#fee593
OX030907.1	87100000	87200000	gc1364-0.45944	#feea9b
OX030907.1	87200000	87300000	gc1365-0.45906	#feea9b
OX030907.1	87300000	87400000	gc1366-0.44429	#fee28f
OX030907.1	87400000	87500000	gc1367-0.44603	#fee28f
OX030907.1	87500000	87600000	gc1368-0.44074	#fee08b
OX030907.1	87600000	87700000	gc1369-0.43374	#feda86
OX030907.1	87700000	87800000	gc1370-0.41876	#fece7c
OX030907.1	87800000	87900000	gc1371-0.44279	#fee18d
OX030907.1	87900000	88000000	gc1372-0.43801	#fede89
OX030907.1	88000000	88100000	gc1373-0.4286	#fed683
OX030907.1	88100000	88200000	gc1374-0.45214	#fee695
OX030907.1	88200000	88300000	gc1375-0.41892	#fece7c
OX030907.1	88300000	88400000	gc1376-0.4346	#fedc88
OX030907.1	88400000	88500000	gc1377-0.43908	#fee08b
OX030907.1	88500000	88600000	gc1378-0.44314	#fee18d
OX030907.1	88600000	88700000	gc1379-0.4309	#fed884
OX030907.1	88700000	88800000	gc1380-0.4341	#feda86
OX030907.1	88800000	88900000	gc1381-0.45042	#fee593
OX030907.1	88900000	89000000	gc1382-0.45176	#fee695
OX030907.1	89000000	89100000	gc1383-0.481	#fff5ae
OX030907.1	89100000	89200000	gc1384-0.45103	#fee695
OX030907.1	89200000	89300000	gc1385-0.44313	#fee18d
OX030907.1	89300000	89400000	gc1386-0.46103	#feeb9d
OX030907.1	89400000	89500000	gc1387-0.45484	#fee797
OX030907.1	89500000	89600000	gc1388-0.46023	#feeb9d
OX030907.1	89600000	89700000	gc1389-0.4432	#fee18d
OX030907.1	89700000	89800000	gc1390-0.43319	#feda86
OX030907.1	89800000	89900000	gc1391-0.45806	#feea9b
OX030907.1	89900000	90000000	gc1392-0.45485	#fee797
OX030907.1	90000000	90100000	gc1393-0.46246	#feeb9d
OX030907.1	90100000	90200000	gc1394-0.46483	#feec9f
OX030907.1	90200000	90300000	gc1395-0.44293	#fee18d
OX030907.1	90300000	90400000	gc1396-0.44796	#fee491
OX030907.1	90400000	90500000	gc1397-0.44576	#fee28f
OX030907.1	90500000	90600000	gc1398-0.45603	#fee999
OX030907.1	90600000	90700000	gc1399-0.43742	#fede89
OX030907.1	90700000	90800000	gc1400-0.457	#fee999
OX030907.1	90800000	90900000	gc1401-0.44665	#fee491
OX030907.1	90900000	91000000	gc1402-0.45389	#fee797
OX030907.1	91000000	91100000	gc1403-0.46319	#feec9f
OX030907.1	91100000	91200000	gc1404-0.46731	#feefa3
OX030907.1	91200000	91300000	gc1405-0.43732	#fede89
OX030907.1	91300000	91400000	gc1406-0.45512	#fee797
OX030907.1	91400000	91500000	gc1407-0.4545	#fee797
OX030907.1	91500000	91600000	gc1408-0.47063	#fff0a6
OX030907.1	91600000	91700000	gc1409-0.44011	#fee08b
OX030907.1	91700000	91800000	gc1410-0.45408	#fee797
OX030907.1	91800000	91900000	gc1411-0.45728	#fee999
OX030907.1	91900000	92000000	gc1412-0.46669	#feeda1
OX030907.1	92000000	92100000	gc1413-0.46837	#feefa3
OX030907.1	92100000	92200000	gc1414-0.46932	#feefa3
OX030907.1	92200000	92300000	gc1415-0.46446	#feec9f
OX030907.1	92300000	92400000	gc1416-0.46185	#feeb9d
OX030907.1	92400000	92500000	gc1417-0.47266	#fff1a8
OX030907.1	92500000	92600000	gc1418-0.48676	#fff8b4
OX030907.1	92600000	92700000	gc1419-0.46242	#feeb9d
OX030907.1	92700000	92800000	gc1420-0.4769	#fff3ac
OX030907.1	92800000	92900000	gc1421-0.47114	#fff0a6
OX030907.1	92900000	93000000	gc1422-0.49106	#fffbb8
OX030907.1	93000000	93100000	gc1423-0.46238	#feeb9d
OX030907.1	93100000	93200000	gc1424-0.46752	#feefa3
OX030907.1	93200000	93300000	gc1425-0.46514	#feeda1
OX030907.1	93300000	93400000	gc1426-0.46475	#feec9f
OX030907.1	93400000	93500000	gc1427-0.47519	#fff2aa
OX030907.1	93500000	93600000	gc1428-0.4506	#fee593
OX030907.1	93600000	93700000	gc1429-0.45188	#fee695
OX030907.1	93700000	93800000	gc1430-0.44383	#fee28f
OX030907.1	93800000	93900000	gc1431-0.45854	#feea9b
OX030907.1	93900000	94000000	gc1432-0.45122	#fee695
OX030907.1	94000000	94100000	gc1433-0.42728	#fed481
OX030907.1	94100000	94200000	gc1434-0.4204	#fed07e
OX030907.1	94200000	94300000	gc1435-0.44079	#fee08b
OX030907.1	94300000	94400000	gc1436-0.4573	#fee999
OX030907.1	94400000	94500000	gc1437-0.48448	#fff7b2
OX030907.1	94500000	94600000	gc1438-0.49467	#fffcba
OX030907.1	94600000	94700000	gc1439-0.45918	#feea9b
OX030907.1	94700000	94800000	gc1440-0.45113	#fee695
OX030907.1	94800000	94900000	gc1441-0.47786	#fff3ac
OX030907.1	94900000	95000000	gc1442-0.47068	#fff0a6
OX030907.1	95000000	95100000	gc1443-0.44124	#fee08b
OX030907.1	95100000	95200000	gc1444-0.45644	#fee999
OX030907.1	95200000	95300000	gc1445-0.45459	#fee797
OX030907.1	95300000	95400000	gc1446-0.44895	#fee593
OX030907.1	95400000	95500000	gc1447-0.43727	#fede89
OX030907.1	95500000	95600000	gc1448-0.46126	#feeb9d
OX030907.1	95600000	95700000	gc1449-0.47529	#fff2aa
OX030907.1	95700000	95800000	gc1450-0.46598	#feeda1
OX030907.1	95800000	95900000	gc1451-0.48338	#fff6b0
OX030907.1	95900000	96000000	gc1452-0.47773	#fff3ac
OX030907.1	96000000	96100000	gc1453-0.47459	#fff2aa
OX030907.1	96100000	96200000	gc1454-0.44579	#fee28f
OX030907.1	96200000	96300000	gc1455-0.4432	#fee18d
OX030907.1	96300000	96400000	gc1456-0.47535	#fff2aa
OX030907.1	96400000	96500000	gc1457-0.46531	#feeda1
OX030907.1	96500000	96600000	gc1458-0.45802	#feea9b
OX030907.1	96600000	96700000	gc1459-0.46753	#feefa3
OX030907.1	96700000	96800000	gc1460-0.4483	#fee491
OX030907.1	96800000	96900000	gc1461-0.46588	#feeda1
OX030907.1	96900000	97000000	gc1462-0.45769	#fee999
OX030907.1	97000000	97100000	gc1463-0.45331	#fee797
OX030907.1	97100000	97200000	gc1464-0.438687374749499	#fede89
OX030907.1	97200000	97300000	gc1465-0.43075	#fed884
OX030907.1	97300000	97400000	gc1466-0.43786	#fede89
OX030907.1	97400000	97500000	gc1467-0.47737	#fff3ac
OX030907.1	97500000	97600000	gc1468-0.45996	#feea9b
OX030907.1	97600000	97700000	gc1469-0.44387	#fee28f
OX030907.1	97700000	97800000	gc1470-0.44264	#fee18d
OX030907.1	97800000	97900000	gc1471-0.46115	#feeb9d
OX030907.1	97900000	98000000	gc1472-0.42647	#fed481
OX030907.1	98000000	98100000	gc1473-0.43841	#fede89
OX030907.1	98100000	98200000	gc1474-0.43176	#fed884
OX030907.1	98200000	98300000	gc1475-0.4243	#fed27f
OX030907.1	98300000	98400000	gc1476-0.44806	#fee491
OX030907.1	98400000	98500000	gc1477-0.44622	#fee491
OX030907.1	98500000	98600000	gc1478-0.44168	#fee18d
OX030907.1	98600000	98700000	gc1479-0.43595	#fedc88
OX030907.1	98700000	98800000	gc1480-0.44434	#fee28f
OX030907.1	98800000	98900000	gc1481-0.4372745490981964	#fede89
OX030907.1	98900000	99000000	gc1482-0.45702	#fee999
OX030907.1	99000000	99100000	gc1483-0.42979	#fed884
OX030907.1	99100000	99200000	gc1484-0.43488	#fedc88
OX030907.1	99200000	99300000	gc1485-0.4372	#fede89
OX030907.1	99300000	99400000	gc1486-0.47316	#fff1a8
OX030907.1	99400000	99500000	gc1487-0.44888	#fee593
OX030907.1	99500000	99600000	gc1488-0.4514	#fee695
OX030907.1	99600000	99700000	gc1489-0.45945	#feea9b
OX030907.1	99700000	99800000	gc1490-0.4513	#fee695
OX030907.1	99800000	99900000	gc1491-0.46761	#feefa3
OX030907.1	99900000	100000000	gc1492-0.45017	#fee593
OX030907.1	100000000	100100000	gc1493-0.43286	#feda86
OX030907.1	100100000	100200000	gc1494-0.44436	#fee28f
OX030907.1	100200000	100300000	gc1495-0.41992	#fece7c
OX030907.1	100300000	100400000	gc1496-0.41555	#feca79
OX030907.1	100400000	100500000	gc1497-0.43565	#fedc88
OX030907.1	100500000	100600000	gc1498-0.44228	#fee18d
OX030907.1	100600000	100700000	gc1499-0.44667	#fee491
OX030907.1	100700000	100800000	gc1500-0.48447	#fff7b2
OX030907.1	100800000	100900000	gc1501-0.44666	#fee491
OX030907.1	100900000	101000000	gc1502-0.43168	#fed884
OX030907.1	101000000	101100000	gc1503-0.44946	#fee593
OX030907.1	101100000	101200000	gc1504-0.44138	#fee08b
OX030907.1	101200000	101300000	gc1505-0.44519	#fee28f
OX030907.1	101300000	101400000	gc1506-0.46313	#feec9f
OX030907.1	101400000	101500000	gc1507-0.45175	#fee695
OX030907.1	101500000	101600000	gc1508-0.44704	#fee491
OX030907.1	101600000	101700000	gc1509-0.44499	#fee28f
OX030907.1	101700000	101800000	gc1510-0.45289	#fee695
OX030907.1	101800000	101900000	gc1511-0.43114	#fed884
OX030907.1	101900000	102000000	gc1512-0.4366	#fedc88
OX030907.1	102000000	102100000	gc1513-0.44445	#fee28f
OX030907.1	102100000	102200000	gc1514-0.44273	#fee18d
OX030907.1	102200000	102300000	gc1515-0.43542	#fedc88
OX030907.1	102300000	102400000	gc1516-0.4415	#fee18d
OX030907.1	102400000	102500000	gc1517-0.44093	#fee08b
OX030907.1	102500000	102600000	gc1518-0.44637	#fee491
OX030907.1	102600000	102700000	gc1519-0.46707	#feeda1
OX030907.1	102700000	102800000	gc1520-0.47972	#fff5ae
OX030907.1	102800000	102900000	gc1521-0.44209	#fee18d
OX030907.1	102900000	103000000	gc1522-0.43849	#fede89
OX030907.1	103000000	103100000	gc1523-0.45191	#fee695
OX030907.1	103100000	103200000	gc1524-0.45898	#feea9b
OX030907.1	103200000	103300000	gc1525-0.45628	#fee999
OX030907.1	103300000	103400000	gc1526-0.44673	#fee491
OX030907.1	103400000	103500000	gc1527-0.47321	#fff1a8
OX030907.1	103500000	103600000	gc1528-0.48578	#fff7b2
OX030907.1	103600000	103700000	gc1529-0.45277	#fee695
OX030907.1	103700000	103800000	gc1530-0.43927	#fee08b
OX030907.1	103800000	103900000	gc1531-0.4398	#fee08b
OX030907.1	103900000	104000000	gc1532-0.44008	#fee08b
OX030907.1	104000000	104100000	gc1533-0.43902	#fede89
OX030907.1	104100000	104200000	gc1534-0.44444	#fee28f
OX030907.1	104200000	104300000	gc1535-0.44303	#fee18d
OX030907.1	104300000	104400000	gc1536-0.46519	#feeda1
OX030907.1	104400000	104500000	gc1537-0.46845	#feefa3
OX030907.1	104500000	104600000	gc1538-0.45378	#fee797
OX030907.1	104600000	104700000	gc1539-0.43178	#fed884
OX030907.1	104700000	104800000	gc1540-0.45182	#fee695
OX030907.1	104800000	104900000	gc1541-0.46748	#feefa3
OX030907.1	104900000	105000000	gc1542-0.45441	#fee797
OX030907.1	105000000	105100000	gc1543-0.44906	#fee593
OX030907.1	105100000	105200000	gc1544-0.45334	#fee797
OX030907.1	105200000	105300000	gc1545-0.47423	#fff2aa
OX030907.1	105300000	105400000	gc1546-0.4716	#fff0a6
OX030907.1	105400000	105500000	gc1547-0.49579	#fffdbc
OX030907.1	105500000	105600000	gc1548-0.46104	#feeb9d
OX030907.1	105600000	105700000	gc1549-0.44961	#fee593
OX030907.1	105700000	105800000	gc1550-0.46488	#feeda1
OX030907.1	105800000	105900000	gc1551-0.43219	#feda86
OX030907.1	105900000	106000000	gc1552-0.43461	#fedc88
OX030907.1	106000000	106100000	gc1553-0.45112	#fee695
OX030907.1	106100000	106200000	gc1554-0.44732	#fee491
OX030907.1	106200000	106300000	gc1555-0.4491	#fee593
OX030907.1	106300000	106400000	gc1556-0.45587	#fee999
OX030907.1	106400000	106500000	gc1557-0.47246	#fff1a8
OX030907.1	106500000	106600000	gc1558-0.47254	#fff1a8
OX030907.1	106600000	106700000	gc1559-0.45814	#feea9b
OX030907.1	106700000	106800000	gc1560-0.45809	#feea9b
OX030907.1	106800000	106900000	gc1561-0.4567	#fee999
OX030907.1	106900000	107000000	gc1562-0.49663	#fffdbc
OX030907.1	107000000	107100000	gc1563-0.43641	#fedc88
OX030907.1	107100000	107200000	gc1564-0.44813	#fee491
OX030907.1	107200000	107300000	gc1565-0.46051	#feeb9d
OX030907.1	107300000	107400000	gc1566-0.45856	#feea9b
OX030907.1	107400000	107500000	gc1567-0.44949	#fee593
OX030907.1	107500000	107600000	gc1568-0.45634	#fee999
OX030907.1	107600000	107700000	gc1569-0.44879	#fee593
OX030907.1	107700000	107800000	gc1570-0.44048	#fee08b
OX030907.1	107800000	107900000	gc1571-0.45203	#fee695
OX030907.1	107900000	108000000	gc1572-0.4325	#feda86
OX030907.1	108000000	108100000	gc1573-0.44782	#fee491
OX030907.1	108100000	108200000	gc1574-0.46359	#feec9f
OX030907.1	108200000	108300000	gc1575-0.44059	#fee08b
OX030907.1	108300000	108400000	gc1576-0.4475	#fee491
OX030907.1	108400000	108500000	gc1577-0.45807	#feea9b
OX030907.1	108500000	108600000	gc1578-0.47168	#fff0a6
OX030907.1	108600000	108700000	gc1579-0.45191	#fee695
OX030907.1	108700000	108800000	gc1580-0.44133	#fee08b
OX030907.1	108800000	108900000	gc1581-0.44	#fee08b
OX030907.1	108900000	109000000	gc1582-0.47407	#fff1a8
OX030907.1	109000000	109100000	gc1583-0.47552	#fff2aa
OX030907.1	109100000	109200000	gc1584-0.44214	#fee18d
OX030907.1	109200000	109300000	gc1585-0.45806	#feea9b
OX030907.1	109300000	109400000	gc1586-0.47487	#fff2aa
OX030907.1	109400000	109500000	gc1587-0.46239	#feeb9d
OX030907.1	109500000	109600000	gc1588-0.46887	#feefa3
OX030907.1	109600000	109700000	gc1589-0.46372	#feec9f
OX030907.1	109700000	109800000	gc1590-0.46909	#feefa3
OX030907.1	109800000	109900000	gc1591-0.43757	#fede89
OX030907.1	109900000	110000000	gc1592-0.4481	#fee491
OX030907.1	110000000	110100000	gc1593-0.45466	#fee797
OX030907.1	110100000	110200000	gc1594-0.44943	#fee593
OX030907.1	110200000	110300000	gc1595-0.45435	#fee797
OX030907.1	110300000	110400000	gc1596-0.43849	#fede89
OX030907.1	110400000	110500000	gc1597-0.43689	#fede89
OX030907.1	110500000	110600000	gc1598-0.43455	#fedc88
OX030907.1	110600000	110700000	gc1599-0.4646	#feec9f
OX030907.1	110700000	110800000	gc1600-0.43666	#fedc88
OX030907.1	110800000	110900000	gc1601-0.45357	#fee797
OX030907.1	110900000	111000000	gc1602-0.44282	#fee18d
OX030907.1	111000000	111100000	gc1603-0.45158	#fee695
OX030907.1	111100000	111200000	gc1604-0.44387	#fee28f
OX030907.1	111200000	111300000	gc1605-0.44725	#fee491
OX030907.1	111300000	111400000	gc1606-0.4637	#feec9f
OX030907.1	111400000	111500000	gc1607-0.46214	#feeb9d
OX030907.1	111500000	111600000	gc1608-0.47335	#fff1a8
OX030907.1	111600000	111700000	gc1609-0.45581	#fee999
OX030907.1	111700000	111800000	gc1610-0.45436	#fee797
OX030907.1	111800000	111900000	gc1611-0.47834	#fff3ac
OX030907.1	111900000	112000000	gc1612-0.44903	#fee593
OX030907.1	112000000	112100000	gc1613-0.44741	#fee491
OX030907.1	112100000	112200000	gc1614-0.46284	#feec9f
OX030907.1	112200000	112300000	gc1615-0.449	#fee593
OX030907.1	112300000	112400000	gc1616-0.46592	#feeda1
OX030907.1	112400000	112500000	gc1617-0.46672	#feeda1
OX030907.1	112500000	112600000	gc1618-0.47421	#fff1a8
OX030907.1	112600000	112700000	gc1619-0.46205	#feeb9d
OX030907.1	112700000	112800000	gc1620-0.47917	#fff5ae
OX030907.1	112800000	112900000	gc1621-0.48636	#fff8b4
OX030907.1	112900000	113000000	gc1622-0.46418	#feec9f
OX030907.1	113000000	113100000	gc1623-0.46429	#feec9f
OX030907.1	113100000	113200000	gc1624-0.46161	#feeb9d
OX030907.1	113200000	113300000	gc1625-0.46602	#feeda1
OX030907.1	113300000	113400000	gc1626-0.45334	#fee797
OX030907.1	113400000	113500000	gc1627-0.46979	#fff0a6
OX030907.1	113500000	113600000	gc1628-0.49018	#fffab6
OX030907.1	113600000	113700000	gc1629-0.47715	#fff3ac
OX030907.1	113700000	113800000	gc1630-0.47211	#fff1a8
OX030907.1	113800000	113900000	gc1631-0.46986	#fff0a6
OX030907.1	113900000	114000000	gc1632-0.441	#fee08b
OX030907.1	114000000	114100000	gc1633-0.46708	#feeda1
OX030907.1	114100000	114200000	gc1634-0.46546	#feeda1
OX030907.1	114200000	114300000	gc1635-0.4764	#fff2aa
OX030907.1	114300000	114400000	gc1636-0.4745	#fff2aa
OX030907.1	114400000	114500000	gc1637-0.46849	#feefa3
OX030907.1	114500000	114600000	gc1638-0.47729	#fff3ac
OX030907.1	114600000	114700000	gc1639-0.46137	#feeb9d
OX030907.1	114700000	114800000	gc1640-0.47121	#fff0a6
OX030907.1	114800000	114900000	gc1641-0.47543	#fff2aa
OX030907.1	114900000	115000000	gc1642-0.46957	#fff0a6
OX030907.1	115000000	115100000	gc1643-0.48049	#fff5ae
OX030907.1	115100000	115200000	gc1644-0.46336	#feec9f
OX030907.1	115200000	115300000	gc1645-0.47189	#fff1a8
OX030907.1	115300000	115400000	gc1646-0.47923	#fff5ae
OX030907.1	115400000	115500000	gc1647-0.47026	#fff0a6
OX030907.1	115500000	115600000	gc1648-0.48811	#fff8b4
OX030907.1	115600000	115700000	gc1649-0.48551	#fff7b2
OX030907.1	115700000	115800000	gc1650-0.48567	#fff7b2
OX030907.1	115800000	115900000	gc1651-0.48509	#fff7b2
OX030907.1	115900000	116000000	gc1652-0.48152	#fff6b0
OX030907.1	116000000	116100000	gc1653-0.49904	#fffebe
OX030907.1	116100000	116200000	gc1654-0.48114	#fff5ae
OX030907.1	116200000	116300000	gc1655-0.48422	#fff7b2
OX030907.1	116300000	116400000	gc1656-0.51009	#fbfdb8
OX030907.1	116400000	116500000	gc1657-0.49555	#fffdbc
OX030907.1	116500000	116600000	gc1658-0.49536	#fffdbc
OX030907.1	116600000	116700000	gc1659-0.45864	#feea9b
OX030907.1	116700000	116800000	gc1660-0.47837	#fff3ac
OX030907.1	116800000	116900000	gc1661-0.47272	#fff1a8
OX030907.1	116900000	117000000	gc1662-0.4911	#fffbb8
OX030907.1	117000000	117100000	gc1663-0.48722	#fff8b4
OX030907.1	117100000	117200000	gc1664-0.47927	#fff5ae
OX030907.1	117200000	117300000	gc1665-0.4959	#fffdbc
OX030907.1	117300000	117400000	gc1666-0.50158	#ffffbe
OX030907.1	117400000	117500000	gc1667-0.4759	#fff2aa
OX030907.1	117500000	117600000	gc1668-0.48924	#fffab6
OX030907.1	117600000	117700000	gc1669-0.49926	#fffebe
OX030907.1	117700000	117800000	gc1670-0.48428	#fff7b2
OX030907.1	117800000	117900000	gc1671-0.45934	#feea9b
OX030907.1	117900000	118000000	gc1672-0.41583	#fecc7b
OX030907.1	118000000	118100000	gc1673-0.38314	#fdb163
OX030907.1	118100000	118196952	gc1674-0.5257446984074594	#f5fbaf
OX030908.1	0	100000	gc1675-0.42533	#fed481
OX030908.1	100000	200000	gc1676-0.42748	#fed683
OX030908.1	200000	300000	gc1677-0.4455	#fee28f
OX030908.1	300000	400000	gc1678-0.42925	#fed683
OX030908.1	400000	500000	gc1679-0.4427	#fee18d
OX030908.1	500000	600000	gc1680-0.47239	#fff1a8
OX030908.1	600000	700000	gc1681-0.47022	#fff0a6
OX030908.1	700000	800000	gc1682-0.46665	#feeda1
OX030908.1	800000	900000	gc1683-0.47169	#fff0a6
OX030908.1	900000	1000000	gc1684-0.45134	#fee695
OX030908.1	1000000	1100000	gc1685-0.4628	#feec9f
OX030908.1	1100000	1200000	gc1686-0.47195	#fff1a8
OX030908.1	1200000	1300000	gc1687-0.45769	#fee999
OX030908.1	1300000	1400000	gc1688-0.47636	#fff2aa
OX030908.1	1400000	1500000	gc1689-0.46822	#feefa3
OX030908.1	1500000	1600000	gc1690-0.46824	#feefa3
OX030908.1	1600000	1700000	gc1691-0.4729	#fff1a8
OX030908.1	1700000	1800000	gc1692-0.47839	#fff3ac
OX030908.1	1800000	1900000	gc1693-0.47499	#fff2aa
OX030908.1	1900000	2000000	gc1694-0.47658	#fff3ac
OX030908.1	2000000	2100000	gc1695-0.47815	#fff3ac
OX030908.1	2100000	2200000	gc1696-0.44866	#fee593
OX030908.1	2200000	2300000	gc1697-0.43358	#feda86
OX030908.1	2300000	2400000	gc1698-0.49635	#fffdbc
OX030908.1	2400000	2500000	gc1699-0.4867	#fff8b4
OX030908.1	2500000	2600000	gc1700-0.50322	#fefebd
OX030908.1	2600000	2700000	gc1701-0.50864	#fcfeba
OX030908.1	2700000	2800000	gc1702-0.47852	#fff3ac
OX030908.1	2800000	2900000	gc1703-0.50579	#fdfebb
OX030908.1	2900000	3000000	gc1704-0.47972	#fff5ae
OX030908.1	3000000	3100000	gc1705-0.45489	#fee797
OX030908.1	3100000	3200000	gc1706-0.45623	#fee999
OX030908.1	3200000	3300000	gc1707-0.42203	#fed07e
OX030908.1	3300000	3400000	gc1708-0.47509	#fff2aa
OX030908.1	3400000	3500000	gc1709-0.46875	#feefa3
OX030908.1	3500000	3600000	gc1710-0.48696	#fff8b4
OX030908.1	3600000	3700000	gc1711-0.46655	#feeda1
OX030908.1	3700000	3800000	gc1712-0.49041	#fffab6
OX030908.1	3800000	3900000	gc1713-0.47895	#fff5ae
OX030908.1	3900000	4000000	gc1714-0.47515	#fff2aa
OX030908.1	4000000	4100000	gc1715-0.46358	#feec9f
OX030908.1	4100000	4200000	gc1716-0.46362	#feec9f
OX030908.1	4200000	4300000	gc1717-0.47887	#fff3ac
OX030908.1	4300000	4400000	gc1718-0.4701	#fff0a6
OX030908.1	4400000	4500000	gc1719-0.46705	#feeda1
OX030908.1	4500000	4600000	gc1720-0.46197	#feeb9d
OX030908.1	4600000	4700000	gc1721-0.4729	#fff1a8
OX030908.1	4700000	4800000	gc1722-0.47128	#fff0a6
OX030908.1	4800000	4900000	gc1723-0.46571	#feeda1
OX030908.1	4900000	5000000	gc1724-0.46364	#feec9f
OX030908.1	5000000	5100000	gc1725-0.46559	#feeda1
OX030908.1	5100000	5200000	gc1726-0.4673	#feefa3
OX030908.1	5200000	5300000	gc1727-0.47984	#fff5ae
OX030908.1	5300000	5400000	gc1728-0.47885	#fff3ac
OX030908.1	5400000	5500000	gc1729-0.48334	#fff6b0
OX030908.1	5500000	5600000	gc1730-0.49773	#fffebe
OX030908.1	5600000	5700000	gc1731-0.49171	#fffbb8
OX030908.1	5700000	5800000	gc1732-0.47104	#fff0a6
OX030908.1	5800000	5900000	gc1733-0.47318	#fff1a8
OX030908.1	5900000	6000000	gc1734-0.47043	#fff0a6
OX030908.1	6000000	6100000	gc1735-0.46833	#feefa3
OX030908.1	6100000	6200000	gc1736-0.50129	#ffffbe
OX030908.1	6200000	6300000	gc1737-0.47573	#fff2aa
OX030908.1	6300000	6400000	gc1738-0.47594	#fff2aa
OX030908.1	6400000	6500000	gc1739-0.49197	#fffbb8
OX030908.1	6500000	6600000	gc1740-0.48274	#fff6b0
OX030908.1	6600000	6700000	gc1741-0.4687	#feefa3
OX030908.1	6700000	6800000	gc1742-0.45153	#fee695
OX030908.1	6800000	6900000	gc1743-0.45986	#feea9b
OX030908.1	6900000	7000000	gc1744-0.44989	#fee593
OX030908.1	7000000	7100000	gc1745-0.47696	#fff3ac
OX030908.1	7100000	7200000	gc1746-0.47106	#fff0a6
OX030908.1	7200000	7300000	gc1747-0.47864	#fff3ac
OX030908.1	7300000	7400000	gc1748-0.46873	#feefa3
OX030908.1	7400000	7500000	gc1749-0.44876	#fee593
OX030908.1	7500000	7600000	gc1750-0.47948	#fff5ae
OX030908.1	7600000	7700000	gc1751-0.47499	#fff2aa
OX030908.1	7700000	7800000	gc1752-0.45365	#fee797
OX030908.1	7800000	7900000	gc1753-0.46736	#feefa3
OX030908.1	7900000	8000000	gc1754-0.43518	#fedc88
OX030908.1	8000000	8100000	gc1755-0.48523	#fff7b2
OX030908.1	8100000	8200000	gc1756-0.46643	#feeda1
OX030908.1	8200000	8300000	gc1757-0.48257	#fff6b0
OX030908.1	8300000	8400000	gc1758-0.48857	#fffab6
OX030908.1	8400000	8500000	gc1759-0.47935	#fff5ae
OX030908.1	8500000	8600000	gc1760-0.47349	#fff1a8
OX030908.1	8600000	8700000	gc1761-0.46176	#feeb9d
OX030908.1	8700000	8800000	gc1762-0.46594	#feeda1
OX030908.1	8800000	8900000	gc1763-0.46758	#feefa3
OX030908.1	8900000	9000000	gc1764-0.44057	#fee08b
OX030908.1	9000000	9100000	gc1765-0.45603	#fee999
OX030908.1	9100000	9200000	gc1766-0.4635	#feec9f
OX030908.1	9200000	9300000	gc1767-0.46673	#feeda1
OX030908.1	9300000	9400000	gc1768-0.47791	#fff3ac
OX030908.1	9400000	9500000	gc1769-0.46377	#feec9f
OX030908.1	9500000	9600000	gc1770-0.46399	#feec9f
OX030908.1	9600000	9700000	gc1771-0.48092	#fff5ae
OX030908.1	9700000	9800000	gc1772-0.4413	#fee08b
OX030908.1	9800000	9900000	gc1773-0.44829	#fee491
OX030908.1	9900000	10000000	gc1774-0.47025	#fff0a6
OX030908.1	10000000	10100000	gc1775-0.48012	#fff5ae
OX030908.1	10100000	10200000	gc1776-0.47781	#fff3ac
OX030908.1	10200000	10300000	gc1777-0.48249	#fff6b0
OX030908.1	10300000	10400000	gc1778-0.44998	#fee593
OX030908.1	10400000	10500000	gc1779-0.46271	#feec9f
OX030908.1	10500000	10600000	gc1780-0.45768	#fee999
OX030908.1	10600000	10700000	gc1781-0.47666	#fff3ac
OX030908.1	10700000	10800000	gc1782-0.46056	#feeb9d
OX030908.1	10800000	10900000	gc1783-0.46798	#feefa3
OX030908.1	10900000	11000000	gc1784-0.47824	#fff3ac
OX030908.1	11000000	11100000	gc1785-0.47289	#fff1a8
OX030908.1	11100000	11200000	gc1786-0.46104	#feeb9d
OX030908.1	11200000	11300000	gc1787-0.44129	#fee08b
OX030908.1	11300000	11400000	gc1788-0.44151	#fee18d
OX030908.1	11400000	11500000	gc1789-0.44467	#fee28f
OX030908.1	11500000	11600000	gc1790-0.41993	#fece7c
OX030908.1	11600000	11700000	gc1791-0.40994	#fdc776
OX030908.1	11700000	11800000	gc1792-0.43539	#fedc88
OX030908.1	11800000	11900000	gc1793-0.42767	#fed683
OX030908.1	11900000	12000000	gc1794-0.4198	#fece7c
OX030908.1	12000000	12100000	gc1795-0.43728	#fede89
OX030908.1	12100000	12200000	gc1796-0.4371	#fede89
